interaction_id,customer_id,interaction_type,interaction_date,agent_name
4369,C003770,Complaint,2026-02-15,Emma
4370,C000725,Live Chat,2025-04-14,Aisha
4371,C001522,Refund Request,2025-08-19,Sophia
4372,C002948,Product Enquiry,2024-08-22,James
4373,C005097,Product Enquiry,2026-01-16,David
4374,C004277,Product Enquiry,2024-10-05,Michael
4375,C006525,Phone Call,2025-12-23,Charlotte
4376,C001354,Refund Request,2024-06-06,Sophia
4377,C006627,Email Support,2024-09-06,Priya
4378,C002110,Product Enquiry,2025-12-07,David
4379,C007965,Product Enquiry,2025-10-18,Charlotte
4380,C000894,In-Store Visit,2025-10-22,James
4381,C001900,Technical Support,2026-02-18,Priya
4382,C007759,Refund Request,2026-04-11,Priya
4383,C001830,Complaint,2025-10-20,Grace
4384,C006283,Phone Call,2024-08-21,David
4385,C005524,In-Store Visit,2024-11-02,Grace
4386,C007455,Product Enquiry,2024-03-16,Tom
4387,C004616,Email Support,2024-07-07,Daniel
4388,C008022,Technical Support,2025-07-24,David
4389,C009820,Refund Request,2025-01-26,Aisha
4390,C005529,In-Store Visit,2024-02-06,Grace
4391,C004379,Complaint,2025-03-31,Priya
4392,C006834,Email Support,2025-11-25,Priya
4393,C004878,Email Support,2024-06-22,Priya
4394,C000600,Product Enquiry,2025-01-21,Michael
4395,C001378,Phone Call,2024-07-14,Raj
4396,C002370,Technical Support,2025-10-31,Fatima
4397,C004501,Refund Request,2025-12-12,Raj
4398,C004000,Technical Support,2024-03-04,Sarah
4399,C005351,Refund Request,2024-02-29,Michael
4400,C009984,Phone Call,2025-08-16,Grace
4401,C001291,Refund Request,2025-04-14,Aisha
4402,C006566,Email Support,2024-10-12,Raj
4403,C004209,Phone Call,2025-11-04,Sarah
4404,C003140,In-Store Visit,2025-04-16,Liam
4405,C008423,Live Chat,2024-03-16,Priya
4406,C009394,Technical Support,2024-11-30,Charlotte
4407,C007159,In-Store Visit,2024-10-15,James
4408,C008218,Email Support,2025-09-11,Fatima
4409,C002970,In-Store Visit,2025-02-27,David
4410,C006672,Live Chat,2024-01-30,Charlotte
4411,C006789,Complaint,2025-03-02,James
4412,C007577,Refund Request,2024-05-30,Emma
4413,C003684,Email Support,2025-05-19,Emma
4414,C001045,In-Store Visit,2025-12-16,Liam
4415,C006894,Refund Request,2026-04-21,Aisha
4416,C007793,Email Support,2025-06-16,Priya
4417,C005238,Refund Request,2025-11-21,Michael
4418,C007569,Technical Support,2024-11-23,Grace
4419,C002786,Product Enquiry,2025-02-01,Aisha
4420,C000529,Phone Call,2026-01-25,Grace
4421,C005658,Phone Call,2024-11-18,Raj
4422,C008677,Refund Request,2025-04-17,James
4423,C005167,Technical Support,2025-12-27,David
4424,C002555,Complaint,2025-06-30,Liam
4425,C007071,Product Enquiry,2024-02-06,Charlotte
4426,C004652,Technical Support,2024-12-30,Aisha
4427,C008808,Complaint,2025-08-10,Liam
4428,C002024,Phone Call,2025-09-06,Emma
4429,C003463,Phone Call,2025-03-25,Michael
4430,C002607,Product Enquiry,2026-05-04,Aisha
4431,C005768,Live Chat,2025-10-11,Fatima
4432,C009819,In-Store Visit,2025-05-11,Charlotte
4433,C005951,Phone Call,2025-05-08,Grace
4434,C008776,Product Enquiry,2024-12-15,Daniel
4435,C006619,Technical Support,2025-12-21,James
4436,C007364,Complaint,2024-10-02,Aisha
4437,C004726,Email Support,2026-04-07,Daniel
4438,C005474,Technical Support,2024-09-24,Sophia
4439,C001611,Product Enquiry,2025-10-11,Aisha
4440,C006723,Live Chat,2024-02-15,Liam
4441,C003674,Complaint,2026-02-20,Sarah
4442,C009824,Product Enquiry,2024-02-05,Priya
4443,C009992,Live Chat,2024-09-15,Liam
4444,C007732,Phone Call,2025-07-29,David
4445,C009853,Product Enquiry,2026-05-07,Grace
4446,C003163,Complaint,2025-12-12,Priya
4447,C003921,Complaint,2026-01-03,Fatima
4448,C003274,Refund Request,2024-07-25,James
4449,C001062,Email Support,2024-11-17,Liam
4450,C007556,Technical Support,2025-01-15,Sophia
4451,C009884,Technical Support,2025-01-10,Charlotte
4452,C002898,Technical Support,2026-02-16,Sophia
4453,C001822,Refund Request,2024-09-04,Emma
4454,C007573,Phone Call,2024-01-11,Raj
4455,C000530,Product Enquiry,2026-03-18,Tom
4456,C006314,Phone Call,2025-10-09,James
4457,C008804,Phone Call,2026-04-09,Raj
4458,C000389,Technical Support,2026-01-16,Daniel
4459,C000980,In-Store Visit,2025-09-10,Daniel
4460,C000654,Refund Request,2025-09-12,Raj
4461,C008382,Technical Support,2025-10-27,Charlotte
4462,C002033,Phone Call,2024-08-14,Daniel
4463,C004301,Phone Call,2024-09-19,Priya
4464,C006765,Refund Request,2024-08-08,Fatima
4465,C003983,Technical Support,2024-11-22,James
4466,C001592,Refund Request,2024-04-25,Tom
4467,C008054,Live Chat,2025-02-07,Priya
4468,C004839,Technical Support,2025-05-28,Charlotte
4469,C007379,In-Store Visit,2025-03-03,Liam
4470,C000586,Complaint,2024-08-17,Grace
4471,C004726,Email Support,2024-12-09,Fatima
4472,C006077,Refund Request,2025-03-28,James
4473,C002594,In-Store Visit,2026-01-08,Raj
4474,C007207,In-Store Visit,2024-08-27,Raj
4475,C002107,Complaint,2025-03-30,Daniel
4476,C006296,In-Store Visit,2024-12-20,David
4477,C003468,In-Store Visit,2024-08-18,Liam
4478,C000198,In-Store Visit,2025-07-19,Raj
4479,C008333,Product Enquiry,2026-01-10,Liam
4480,C002792,Refund Request,2024-08-30,Liam
4481,C008210,Refund Request,2026-03-23,Priya
4482,C006193,Technical Support,2024-09-19,Daniel
4483,C008606,Technical Support,2024-09-29,Tom
4484,C006224,Email Support,2024-04-10,Priya
4485,C003684,In-Store Visit,2024-11-16,Emma
4486,C002460,In-Store Visit,2024-07-04,Sophia
4487,C003227,Refund Request,2026-02-13,Tom
4488,C009330,Email Support,2026-03-25,Fatima
4489,C003742,Live Chat,2025-07-18,Sophia
4490,C000539,Product Enquiry,2024-06-02,Priya
4491,C008314,Phone Call,2025-02-25,Grace
4492,C008762,Phone Call,2024-03-27,Tom
4493,C009285,Live Chat,2025-01-15,James
4494,C002994,Live Chat,2024-12-20,Raj
4495,C007473,Complaint,2024-03-03,Liam
4496,C004355,In-Store Visit,2024-05-21,Raj
4497,C003114,Phone Call,2024-07-24,Grace
4498,C004961,Email Support,2024-11-18,Emma
4499,C003997,Technical Support,2025-12-22,Sarah
4500,C008798,Email Support,2025-05-10,Charlotte
4501,C001197,Live Chat,2026-01-13,Sarah
4502,C007241,Phone Call,2026-01-09,Emma
4503,C001637,Live Chat,2026-01-26,James
4504,C009328,Email Support,2025-10-29,Daniel
4505,C001828,Technical Support,2024-10-29,Liam
4506,C007476,Email Support,2025-01-26,Charlotte
4507,C006672,In-Store Visit,2026-02-04,Sophia
4508,C002893,Refund Request,2026-02-27,Tom
4509,C008425,In-Store Visit,2025-04-10,James
4510,C008720,Live Chat,2025-06-13,James
4511,C009196,In-Store Visit,2025-11-14,Sarah
4512,C002985,Technical Support,2024-01-11,Priya
4513,C008349,Technical Support,2026-02-09,Michael
4514,C002930,Phone Call,2025-11-02,Sophia
4515,C004992,Phone Call,2025-11-19,Priya
4516,C008825,Complaint,2024-10-27,Charlotte
4517,C001782,Live Chat,2024-11-27,James
4518,C008222,In-Store Visit,2025-05-12,Charlotte
4519,C008691,Technical Support,2024-06-08,Sophia
4520,C004917,Live Chat,2024-08-28,Priya
4521,C002563,Live Chat,2025-09-07,Charlotte
4522,C002815,Complaint,2024-09-01,Priya
4523,C008462,Technical Support,2025-10-09,Charlotte
4524,C004414,Live Chat,2025-02-12,Tom
4525,C004975,Refund Request,2024-08-13,James
4526,C005468,Refund Request,2025-05-04,Tom
4527,C005047,Product Enquiry,2025-09-03,Charlotte
4528,C006835,Email Support,2025-09-19,David
4529,C006698,Refund Request,2024-08-05,Tom
4530,C004493,Email Support,2024-11-10,Emma
4531,C004194,In-Store Visit,2025-08-03,David
4532,C005274,Product Enquiry,2025-08-17,Priya
4533,C009144,Live Chat,2024-11-29,Liam
4534,C008241,Technical Support,2025-03-01,Sarah
4535,C001220,Live Chat,2024-09-06,Priya
4536,C007860,Technical Support,2024-03-12,Charlotte
4537,C006391,Technical Support,2025-01-23,James
4538,C009941,Product Enquiry,2024-04-02,Sarah
4539,C000920,Refund Request,2025-03-04,Grace
4540,C006054,Technical Support,2025-03-17,Sarah
4541,C007731,Complaint,2024-04-24,Priya
4542,C006780,Complaint,2024-08-21,Liam
4543,C004897,Live Chat,2024-05-16,Tom
4544,C004018,Refund Request,2026-04-29,Charlotte
4545,C004272,In-Store Visit,2024-02-03,Michael
4546,C001115,Refund Request,2025-07-15,Fatima
4547,C007305,Live Chat,2024-10-13,Priya
4548,C007674,Live Chat,2025-12-16,Priya
4549,C005457,Live Chat,2025-02-06,James
4550,C009890,Email Support,2024-08-05,Sarah
4551,C006731,Product Enquiry,2025-09-07,Charlotte
4552,C007969,Email Support,2026-03-31,David
4553,C008393,Refund Request,2024-01-26,Liam
4554,C007164,Email Support,2026-02-22,Daniel
4555,C005359,Technical Support,2025-03-15,Liam
4556,C005469,Phone Call,2024-04-27,Liam
4557,C001510,Phone Call,2026-04-06,Michael
4558,C008414,Phone Call,2025-12-28,Liam
4559,C003128,Phone Call,2025-10-31,Daniel
4560,C004537,Technical Support,2025-12-02,Fatima
4561,C002494,Refund Request,2024-04-23,Michael
4562,C009425,Refund Request,2025-12-06,Grace
4563,C007085,Email Support,2025-09-15,Liam
4564,C004814,Email Support,2025-08-28,David
4565,C000140,Live Chat,2025-05-15,Aisha
4566,C002466,In-Store Visit,2024-12-12,Liam
4567,C005352,Technical Support,2024-11-07,Charlotte
4568,C009412,Refund Request,2024-08-25,Emma
4569,C002430,Live Chat,2025-04-24,Michael
4570,C001654,Email Support,2026-04-08,Liam
4571,C000647,Complaint,2026-04-18,Priya
4572,C001135,Refund Request,2025-05-04,Fatima
4573,C003771,Live Chat,2024-11-09,James
4574,C002676,Product Enquiry,2025-02-25,Emma
4575,C003560,Refund Request,2024-02-12,Michael
4576,C007204,Phone Call,2025-08-05,David
4577,C007274,Live Chat,2025-08-13,David
4578,C007321,Technical Support,2025-09-12,Emma
4579,C003370,Product Enquiry,2024-07-12,Sarah
4580,C002869,Phone Call,2024-09-10,Charlotte
4581,C003435,Phone Call,2026-01-29,Raj
4582,C009910,Refund Request,2025-05-07,Aisha
4583,C003130,Live Chat,2024-05-21,Charlotte
4584,C008306,Refund Request,2026-01-12,James
4585,C008336,Phone Call,2025-12-10,David
4586,C000119,Product Enquiry,2025-10-14,Aisha
4587,C001640,Refund Request,2025-07-13,James
4588,C001070,Product Enquiry,2025-04-12,Emma
4589,C001384,Product Enquiry,2026-01-02,David
4590,C004501,Refund Request,2024-03-11,Michael
4591,C004080,Complaint,2024-01-15,Michael
4592,C008498,Complaint,2024-08-05,Raj
4593,C007698,Email Support,2024-04-05,Liam
4594,C003438,In-Store Visit,2025-07-31,Liam
4595,C006798,Complaint,2025-10-13,Michael
4596,C002862,Complaint,2024-10-09,Priya
4597,C001793,Complaint,2024-02-16,Tom
4598,C003344,In-Store Visit,2025-09-19,Sophia
4599,C006115,In-Store Visit,2025-05-13,David
4600,C000424,Refund Request,2024-02-14,Fatima
4601,C007709,Email Support,2024-08-12,Fatima
4602,C006680,Email Support,2026-04-18,Aisha
4603,C009806,Complaint,2024-09-02,Sarah
4604,C000245,Refund Request,2024-12-11,Sarah
4605,C006880,Phone Call,2024-06-23,Tom
4606,C007610,Product Enquiry,2026-04-13,Tom
4607,C002203,Email Support,2025-04-28,Tom
4608,C007693,In-Store Visit,2024-07-18,Priya
4609,C008848,Refund Request,2024-05-29,Tom
4610,C008075,Live Chat,2024-07-14,Emma
4611,C008434,Complaint,2024-08-09,Emma
4612,C001347,Phone Call,2025-09-19,James
4613,C001725,Live Chat,2024-12-17,James
4614,C003025,In-Store Visit,2025-05-25,Raj
4615,C007572,In-Store Visit,2024-07-23,Priya
4616,C006915,Refund Request,2024-08-13,Liam
4617,C000561,Product Enquiry,2024-03-15,Charlotte
4618,C003243,Complaint,2024-01-23,Michael
4619,C000559,Live Chat,2024-09-08,Aisha
4620,C005285,Email Support,2026-01-16,Tom
4621,C005635,Live Chat,2025-09-22,Tom
4622,C003520,Technical Support,2025-02-12,Grace
4623,C007207,Phone Call,2025-03-09,Sophia
4624,C008430,Refund Request,2025-06-07,Fatima
4625,C003053,In-Store Visit,2025-06-13,Charlotte
4626,C007985,Technical Support,2024-05-29,Sophia
4627,C005610,In-Store Visit,2024-04-08,Charlotte
4628,C005988,Product Enquiry,2024-02-09,Grace
4629,C002069,Phone Call,2024-12-18,Tom
4630,C001821,Phone Call,2026-05-05,Raj
4631,C004845,Complaint,2025-06-24,James
4632,C007415,Product Enquiry,2026-05-09,Sarah
4633,C008270,Complaint,2025-09-09,Daniel
4634,C008371,Live Chat,2024-08-08,Daniel
4635,C003635,Email Support,2024-11-04,Raj
4636,C005799,Complaint,2026-04-04,Grace
4637,C000770,Refund Request,2026-04-18,Emma
4638,C008698,Complaint,2025-08-04,Michael
4639,C001641,Complaint,2024-12-17,Daniel
4640,C002492,Product Enquiry,2024-11-10,James
4641,C000802,Product Enquiry,2025-04-05,Aisha
4642,C008549,Product Enquiry,2026-01-10,Tom
4643,C005275,Complaint,2025-04-11,David
4644,C001227,In-Store Visit,2025-04-29,Emma
4645,C009732,Phone Call,2024-04-01,Charlotte
4646,C006724,Complaint,2024-08-11,Tom
4647,C002626,Live Chat,2025-08-30,Charlotte
4648,C002613,Product Enquiry,2025-08-30,Liam
4649,C003169,Live Chat,2025-06-28,Sarah
4650,C003708,In-Store Visit,2024-08-06,Fatima
4651,C006578,Phone Call,2024-08-23,Emma
4652,C007265,Complaint,2025-03-03,Charlotte
4653,C005366,Email Support,2024-07-01,Grace
4654,C005099,Phone Call,2026-01-01,Emma
4655,C007181,In-Store Visit,2024-07-12,Grace
4656,C009995,Technical Support,2024-08-26,Sarah
4657,C005594,In-Store Visit,2024-03-04,Aisha
4658,C004186,Phone Call,2025-12-25,Aisha
4659,C009585,Complaint,2026-01-27,Charlotte
4660,C004770,Live Chat,2026-03-23,Sarah
4661,C001452,Refund Request,2025-01-09,Daniel
4662,C008103,Product Enquiry,2025-10-17,David
4663,C001724,In-Store Visit,2025-03-04,Fatima
4664,C004124,Refund Request,2025-10-13,Sophia
4665,C004117,Refund Request,2024-05-09,David
4666,C001657,Technical Support,2025-01-12,Liam
4667,C008110,Live Chat,2025-11-04,Sophia
4668,C004355,Phone Call,2026-01-27,Grace
4669,C009940,Product Enquiry,2026-03-17,Daniel
4670,C006269,Email Support,2024-06-16,Liam
4671,C001616,Phone Call,2024-07-01,Charlotte
4672,C003910,Refund Request,2025-10-17,Daniel
4673,C006452,Email Support,2025-06-23,Sophia
4674,C007213,Technical Support,2026-03-23,David
4675,C006533,Product Enquiry,2024-02-09,Emma
4676,C009289,Complaint,2024-02-07,Sophia
4677,C005390,Phone Call,2025-03-30,Fatima
4678,C006753,Email Support,2025-12-10,Daniel
4679,C004154,Refund Request,2025-06-18,Priya
4680,C004075,In-Store Visit,2025-11-23,Charlotte
4681,C000784,Refund Request,2025-12-12,Raj
4682,C004312,Complaint,2024-11-21,Grace
4683,C008967,Refund Request,2025-09-15,Charlotte
4684,C005711,Complaint,2026-02-15,Daniel
4685,C001457,Refund Request,2025-06-30,Liam
4686,C008819,Live Chat,2025-05-06,Daniel
4687,C005011,Phone Call,2024-05-20,Sophia
4688,C006653,Refund Request,2026-02-11,Sophia
4689,C003051,Product Enquiry,2024-11-10,James
4690,C007954,Refund Request,2025-06-07,Charlotte
4691,C007173,Refund Request,2024-09-04,Michael
4692,C005289,Email Support,2024-06-22,Emma
4693,C009533,In-Store Visit,2026-02-25,Raj
4694,C009183,In-Store Visit,2026-04-16,Michael
4695,C006521,Phone Call,2024-11-04,Sarah
4696,C001484,Product Enquiry,2025-02-13,Michael
4697,C005574,Refund Request,2025-09-08,Michael
4698,C006312,Phone Call,2025-04-01,Liam
4699,C009341,Phone Call,2025-05-18,Emma
4700,C007251,Email Support,2025-01-16,Grace
4701,C002540,In-Store Visit,2024-02-10,Tom
4702,C003678,Live Chat,2025-01-16,Fatima
4703,C003701,Technical Support,2024-12-01,Michael
4704,C000204,In-Store Visit,2025-01-13,David
4705,C007918,Technical Support,2025-10-05,Grace
4706,C009032,Live Chat,2025-10-02,Michael
4707,C008497,Product Enquiry,2025-08-24,Raj
4708,C004285,Refund Request,2025-02-13,Aisha
4709,C006066,Refund Request,2024-12-30,Priya
4710,C008854,Refund Request,2024-04-29,Raj
4711,C002204,Refund Request,2025-01-18,Charlotte
4712,C008820,Complaint,2024-05-30,Fatima
4713,C008315,Technical Support,2026-04-11,Priya
4714,C001718,Live Chat,2025-06-25,Raj
4715,C009078,Live Chat,2025-12-23,James
4716,C009409,Email Support,2025-12-15,Liam
4717,C007175,Technical Support,2025-11-08,Sarah
4718,C002808,Email Support,2025-11-27,Grace
4719,C000943,Refund Request,2026-01-10,Daniel
4720,C002423,Phone Call,2025-07-04,Sarah
4721,C004524,In-Store Visit,2024-02-12,Raj
4722,C009794,Technical Support,2025-10-31,Raj
4723,C002185,Product Enquiry,2024-11-30,Sophia
4724,C007408,In-Store Visit,2026-04-16,Raj
4725,C004992,Refund Request,2024-12-27,Liam
4726,C008323,Product Enquiry,2024-08-12,Charlotte
4727,C008842,Refund Request,2024-01-11,Liam
4728,C000868,Refund Request,2024-07-04,Charlotte
4729,C001164,Phone Call,2026-04-02,Aisha
4730,C002642,Live Chat,2025-01-21,Liam
4731,C002939,Complaint,2024-02-15,Sophia
4732,C008110,Phone Call,2025-05-30,Sarah
4733,C001543,Product Enquiry,2025-08-24,Charlotte
4734,C006678,Product Enquiry,2026-01-06,Michael
4735,C005625,Complaint,2024-05-28,James
4736,C005819,Complaint,2025-10-30,Fatima
4737,C004129,Technical Support,2024-05-20,Michael
4738,C004269,Product Enquiry,2024-11-07,Emma
4739,C005755,Phone Call,2025-06-11,Tom
4740,C001541,In-Store Visit,2024-02-01,Fatima
4741,C009932,Email Support,2024-04-01,Sophia
4742,C006114,Phone Call,2024-09-18,David
4743,C008670,Email Support,2024-01-08,Priya
4744,C006304,In-Store Visit,2024-02-12,Charlotte
4745,C009308,Refund Request,2024-04-17,Michael
4746,C003089,Technical Support,2024-10-09,Grace
4747,C003578,Refund Request,2024-05-30,Daniel
4748,C002535,Refund Request,2024-10-01,Fatima
4749,C007221,Complaint,2026-02-27,Michael
4750,C007293,Email Support,2024-03-01,Fatima
4751,C008808,Phone Call,2025-04-29,Fatima
4752,C004775,Phone Call,2025-06-26,Sophia
4753,C002956,Complaint,2024-06-03,Tom
4754,C003165,Complaint,2025-06-08,Tom
4755,C008979,Product Enquiry,2025-11-26,Sarah
4756,C009085,Phone Call,2025-06-09,Emma
4757,C005992,Complaint,2025-01-06,Daniel
4758,C008041,Live Chat,2025-09-20,David
4759,C005871,Email Support,2026-01-16,Charlotte
4760,C009686,Phone Call,2026-03-18,Sarah
4761,C005252,Product Enquiry,2026-04-28,Sophia
4762,C003293,In-Store Visit,2025-05-12,Michael
4763,C007339,Live Chat,2025-03-31,Sophia
4764,C006985,Product Enquiry,2025-11-06,Aisha
4765,C001350,Technical Support,2024-02-07,Tom
4766,C001710,Refund Request,2026-01-22,Liam
4767,C006371,In-Store Visit,2026-02-12,Charlotte
4768,C004706,Email Support,2026-03-30,Daniel
4769,C000683,Live Chat,2024-05-18,James
4770,C009626,Complaint,2025-05-02,Raj
4771,C000786,Email Support,2024-03-14,James
4772,C006307,Live Chat,2025-06-30,Grace
4773,C000860,Product Enquiry,2026-02-28,Grace
4774,C002922,Refund Request,2024-03-10,Fatima
4775,C003515,Phone Call,2025-12-11,Michael
4776,C003631,Refund Request,2024-04-23,Raj
4777,C003336,Technical Support,2024-11-17,Liam
4778,C000256,Email Support,2025-08-15,Emma
4779,C001906,In-Store Visit,2024-01-08,Fatima
4780,C003939,Refund Request,2024-10-02,Aisha
4781,C003742,Refund Request,2025-09-16,David
4782,C002555,Complaint,2025-01-17,Liam
4783,C004231,Product Enquiry,2025-04-26,Emma
4784,C004467,Product Enquiry,2024-01-16,Aisha
4785,C006778,Product Enquiry,2025-03-07,Daniel
4786,C003105,Technical Support,2025-01-28,Liam
4787,C000171,Product Enquiry,2024-03-05,Raj
4788,C007359,Complaint,2024-12-12,Sarah
4789,C001875,Phone Call,2024-09-03,Fatima
4790,C008005,Phone Call,2024-10-11,Grace
4791,C005364,Complaint,2025-02-02,Sophia
4792,C006525,In-Store Visit,2026-04-13,James
4793,C004665,In-Store Visit,2024-06-17,Charlotte
4794,C001957,Product Enquiry,2024-11-09,Sarah
4795,C009090,Technical Support,2024-11-07,Michael
4796,C008491,Email Support,2025-12-29,Tom
4797,C001792,Phone Call,2024-12-21,David
4798,C006359,Complaint,2024-05-09,Charlotte
4799,C001105,Live Chat,2025-11-08,Liam
4800,C006077,Technical Support,2024-08-09,Tom
