warehouse_id,product_id,stock_received,stock_dispatched,inventory_date
WH011,P01612,203,37,2022-07-16
WH015,P01939,274,189,2022-05-24
WH014,P01228,337,243,2022-09-22
WH014,P00297,459,279,2024-06-02
WH009,P01252,321,262,2023-05-25
WH017,P00675,308,278,2022-11-17
WH011,P00403,355,190,2024-05-29
WH002,P00414,68,63,2022-02-16
WH003,P00214,96,51,2024-11-17
WH007,P00393,242,5,2024-09-23
WH008,P00460,381,351,2023-06-02
WH006,P01129,100,61,2024-05-13
WH014,P01758,314,64,2023-09-25
WH002,P01846,187,9,2022-11-27
WH004,P01735,129,18,2023-11-01
WH008,P01464,95,12,2024-08-22
WH007,P01218,141,122,2023-11-22
WH008,P00474,165,40,2022-01-15
WH011,P00263,336,300,2022-04-11
WH001,P01204,231,65,2022-06-14
WH012,P00131,276,81,2022-12-24
WH013,P00687,137,127,2024-02-23
WH011,P01709,374,128,2023-06-26
WH015,P01351,158,12,2024-05-13
WH010,P00718,254,173,2022-02-10
WH019,P01692,294,50,2024-08-13
WH002,P01483,179,116,2022-11-14
WH018,P01908,427,261,2022-08-22
WH009,P01140,473,127,2022-04-18
WH004,P00111,141,31,2022-01-23
WH002,P00461,466,148,2022-05-06
WH016,P01376,31,23,2022-01-13
WH011,P01278,26,6,2023-09-10
WH016,P00321,72,0,2023-11-26
WH015,P00553,156,58,2024-12-27
WH009,P00434,197,5,2023-06-11
WH007,P01581,4,0,2022-05-09
WH016,P01271,290,218,2023-09-12
WH007,P01576,178,41,2022-02-18
WH004,P00846,67,0,2023-03-09
WH016,P00510,243,176,2023-08-08
WH020,P00839,134,22,2023-09-25
WH012,P00343,205,65,2023-12-16
WH015,P00582,334,175,2024-06-08
WH012,P01547,248,113,2022-05-26
WH003,P01952,171,95,2024-03-25
WH001,P01356,76,12,2024-05-16
WH011,P01261,250,170,2024-10-02
WH009,P01783,462,0,2024-09-19
WH017,P00931,173,157,2023-12-25
WH002,P01860,465,116,2022-08-08
WH003,P01068,494,332,2024-08-01
WH006,P01413,77,40,2023-07-19
WH007,P01202,71,54,2023-10-11
WH017,P01817,172,82,2023-08-20
WH015,P01314,320,177,2022-12-20
WH004,P00879,211,21,2024-04-01
WH009,P00936,38,37,2023-08-25
WH006,P01330,197,144,2022-06-30
WH008,P01273,240,13,2023-11-24
WH009,P01279,436,396,2023-10-15
WH007,P00431,487,257,2024-03-06
WH006,P01531,329,1,2024-07-30
WH004,P00653,173,149,2023-04-04
WH006,P01722,142,112,2022-12-19
WH008,P00322,442,196,2023-05-29
WH015,P00309,383,137,2023-11-04
WH018,P01767,166,38,2024-08-20
WH017,P00748,385,374,2023-12-23
WH010,P00058,34,16,2023-11-03
WH008,P00708,298,141,2022-06-12
WH008,P00998,163,120,2022-07-04
WH008,P00449,230,203,2022-08-30
WH007,P00386,85,66,2023-01-05
WH015,P01873,64,1,2024-10-03
WH011,P01449,310,183,2024-06-14
WH002,P01083,448,289,2022-11-12
WH003,P01185,84,61,2024-06-27
WH014,P01400,166,111,2023-05-01
WH014,P01892,27,25,2024-02-26
WH012,P00267,325,167,2024-08-21
WH013,P01675,123,55,2024-05-22
WH018,P01239,45,37,2023-11-07
WH006,P00360,38,2,2024-02-19
WH005,P00203,367,78,2022-04-04
WH007,P01282,459,330,2024-10-23
WH014,P00513,459,139,2022-10-01
WH016,P01648,134,43,2022-10-02
WH020,P01761,153,1,2024-06-19
WH005,P00358,203,74,2024-05-20
WH020,P00218,227,220,2024-04-15
WH013,P01997,418,190,2024-10-12
WH007,P01722,456,422,2023-06-30
WH001,P01946,494,302,2022-12-22
WH008,P01265,88,67,2024-07-16
WH008,P01055,227,10,2024-03-22
WH007,P00226,246,154,2024-10-17
WH002,P01327,0,0,2024-03-13
WH009,P01793,224,173,2022-12-06
WH019,P00222,208,118,2023-02-05
WH015,P00833,27,5,2023-10-18
WH012,P00187,397,298,2024-07-01
WH017,P01831,328,91,2022-09-05
WH007,P01373,436,36,2022-05-06
WH014,P01761,300,254,2024-09-16
WH007,P01266,271,61,2022-10-14
WH015,P00235,364,214,2023-11-20
WH006,P01978,413,213,2022-02-20
WH011,P01244,348,168,2024-03-26
WH015,P01396,262,103,2024-01-03
WH018,P00038,477,211,2023-10-01
WH014,P00693,361,329,2023-02-26
WH001,P01219,216,52,2024-10-24
WH010,P00983,39,4,2022-06-20
WH002,P01707,309,75,2024-07-20
WH004,P01840,278,266,2023-10-31
WH009,P01551,213,163,2022-05-09
WH002,P01176,278,48,2022-01-23
WH005,P01915,191,77,2024-06-18
WH007,P00336,276,237,2024-11-21
WH001,P00870,286,72,2024-07-17
WH003,P00659,238,147,2024-11-22
WH003,P00445,285,209,2023-03-20
WH004,P01899,219,46,2023-01-02
WH002,P01992,94,29,2023-01-22
WH008,P00918,166,155,2022-09-07
WH001,P00798,86,21,2022-02-12
WH010,P00522,42,38,2022-07-05
WH015,P01837,200,15,2023-04-06
WH003,P00658,122,119,2024-10-12
WH010,P00988,172,29,2022-05-02
WH004,P00409,419,48,2024-05-22
WH003,P01813,183,86,2023-10-22
WH012,P00646,314,150,2022-06-14
WH003,P01402,377,187,2023-12-04
WH004,P00572,372,223,2024-09-21
WH004,P01891,132,53,2022-10-13
WH020,P00399,187,103,2023-02-25
WH016,P01276,385,111,2024-12-11
WH020,P01576,83,15,2024-12-10
WH015,P01208,200,155,2022-06-26
WH011,P01118,46,42,2023-03-16
WH012,P00445,199,165,2024-01-08
WH017,P00856,363,168,2023-12-28
WH017,P00418,488,124,2023-02-10
WH010,P00520,378,106,2024-02-05
WH019,P00554,190,44,2022-09-22
WH004,P01649,415,219,2023-09-24
WH012,P01921,335,167,2023-04-14
WH019,P01581,417,293,2024-03-18
WH012,P00401,241,182,2024-07-22
WH020,P00022,345,16,2023-01-09
WH011,P00420,386,285,2024-02-02
WH019,P01662,183,23,2022-09-10
WH012,P00703,283,28,2024-05-24
WH012,P00680,107,15,2022-06-25
WH015,P01957,469,356,2024-09-16
WH013,P01657,413,139,2024-10-09
WH006,P00559,76,18,2022-07-04
WH012,P00961,5,4,2024-07-07
WH001,P00921,443,377,2022-01-16
WH018,P01195,31,10,2022-11-30
WH015,P01128,400,102,2024-08-23
WH004,P01219,152,83,2024-09-14
WH001,P00725,195,175,2024-03-16
WH013,P01502,442,366,2024-06-09
WH003,P01931,346,162,2022-06-04
WH009,P00565,333,184,2022-06-21
WH016,P00021,346,261,2022-12-11
WH012,P01872,202,46,2023-10-14
WH014,P00617,350,191,2024-08-05
WH013,P00187,176,14,2022-12-21
WH003,P00325,443,18,2024-10-15
WH001,P00043,25,0,2023-03-21
WH002,P00632,305,168,2022-06-19
WH016,P00635,180,102,2024-07-21
WH011,P00632,213,5,2024-05-28
WH015,P00631,212,17,2023-10-19
WH015,P00674,405,231,2023-12-14
WH016,P00055,191,53,2022-04-16
WH018,P00449,215,207,2023-06-10
WH018,P01903,174,73,2024-11-09
WH002,P00626,320,41,2022-08-10
WH014,P00625,330,7,2023-12-08
WH020,P00306,157,37,2024-04-18
WH001,P01187,403,130,2022-07-10
WH012,P00635,137,61,2023-08-12
WH019,P01918,271,113,2024-11-25
WH016,P01121,92,48,2022-04-23
WH019,P01258,70,47,2022-01-02
WH015,P01586,265,52,2023-01-28
WH009,P01666,296,122,2024-12-08
WH007,P01087,20,19,2022-08-25
WH008,P00492,370,122,2024-08-31
WH001,P01027,336,7,2023-11-22
WH013,P01179,484,421,2022-08-05
WH004,P01681,228,36,2023-06-26
WH014,P00263,221,208,2024-09-07
WH001,P00712,113,81,2022-11-02
WH019,P00532,105,72,2024-07-24
WH003,P01579,475,416,2022-10-30
WH007,P00013,463,433,2022-04-06
WH020,P01390,282,131,2023-04-18
WH005,P01191,281,50,2023-02-24
WH014,P00737,37,22,2022-04-09
WH005,P00101,195,87,2022-04-06
WH004,P00360,302,284,2022-08-23
WH006,P01323,500,360,2023-04-23
WH015,P01063,227,43,2024-02-24
WH012,P00198,153,55,2024-07-11
WH018,P01153,475,352,2022-04-27
WH018,P00443,4,4,2023-03-03
WH020,P00287,213,81,2024-08-01
WH019,P01960,193,7,2023-01-21
WH010,P00978,470,63,2022-07-21
WH017,P00808,35,32,2024-07-09
WH002,P00003,240,207,2024-11-15
WH020,P00268,367,107,2022-11-19
WH005,P00845,80,44,2022-11-30
WH017,P01041,340,151,2022-02-04
WH017,P01689,210,21,2022-10-08
WH012,P01132,385,368,2023-02-25
WH015,P01259,354,125,2024-01-05
WH010,P00366,151,129,2024-04-05
WH007,P00522,227,225,2023-11-16
WH003,P00558,249,200,2022-06-24
WH003,P01559,227,69,2022-12-17
WH020,P00350,20,4,2023-08-23
WH017,P01832,480,350,2024-05-01
WH011,P01728,144,19,2024-08-29
WH007,P00029,54,19,2023-07-15
WH009,P01417,65,48,2023-02-08
WH007,P01375,386,353,2023-01-11
WH012,P00768,96,78,2024-03-22
WH004,P00276,113,72,2024-07-26
WH001,P00961,388,318,2022-05-10
WH012,P01681,72,19,2022-05-10
WH011,P00709,33,25,2024-03-02
WH012,P01457,271,215,2024-08-03
WH013,P00132,67,6,2022-06-06
WH004,P00725,415,59,2023-11-08
WH004,P01406,83,40,2023-09-05
WH013,P01213,213,43,2023-08-31
WH008,P01083,131,35,2023-10-23
WH009,P01201,395,256,2024-01-09
WH013,P00694,460,460,2024-11-11
WH011,P01174,270,8,2022-02-23
WH007,P01854,272,7,2022-03-17
WH018,P01217,283,215,2023-08-23
WH004,P00705,187,31,2022-07-27
WH006,P00180,183,2,2022-09-08
WH012,P01512,426,57,2022-09-04
WH019,P01971,161,105,2024-04-16
WH002,P01512,78,64,2024-11-02
WH019,P00284,152,56,2022-02-13
WH015,P00721,361,329,2023-07-31
WH012,P00250,295,3,2024-06-21
WH013,P01260,290,4,2024-12-29
WH012,P00745,254,80,2024-12-24
WH019,P00183,371,197,2022-01-30
WH003,P01046,122,92,2022-01-03
WH017,P01779,63,23,2022-08-20
WH014,P01308,383,324,2023-12-30
WH005,P01076,21,0,2024-10-23
WH019,P01484,57,22,2022-11-24
WH013,P01848,163,105,2022-07-23
WH009,P00464,55,28,2022-10-09
WH012,P01947,257,114,2023-12-03
WH001,P00999,311,46,2022-03-10
WH013,P01201,225,34,2024-08-20
WH006,P01918,444,327,2023-05-15
WH011,P00654,455,307,2023-05-05
WH012,P00451,232,201,2023-12-05
WH018,P00871,32,16,2023-10-23
WH017,P00823,315,102,2023-02-09
WH015,P00109,275,195,2024-11-01
WH020,P01508,73,35,2024-03-14
WH009,P01578,189,127,2024-06-07
WH002,P00946,327,147,2024-07-15
WH020,P00307,289,75,2024-11-06
WH016,P00738,262,177,2022-07-15
WH016,P01587,195,120,2022-03-15
WH004,P00972,227,36,2024-07-30
WH012,P00243,345,318,2022-06-03
WH004,P00281,367,278,2024-04-14
WH016,P00714,194,33,2022-02-06
WH005,P00143,61,21,2023-09-07
WH013,P00908,310,17,2024-05-20
WH007,P00024,167,49,2023-02-21
WH016,P01926,77,21,2022-10-31
WH001,P00810,152,120,2022-03-17
WH019,P01593,130,79,2024-08-18
WH013,P00763,159,95,2022-08-05
WH009,P00116,351,233,2024-03-24
WH020,P01199,405,47,2023-08-12
WH005,P00859,408,29,2024-03-27
WH012,P01316,67,64,2022-10-05
WH013,P01064,384,314,2022-07-28
WH004,P00191,424,355,2022-04-26
WH008,P00665,22,5,2022-05-17
WH014,P00520,225,6,2022-11-14
WH012,P01041,46,33,2023-09-28
WH020,P00582,63,8,2024-05-02
WH001,P01757,480,405,2024-01-31
WH018,P01591,344,93,2024-08-24
WH018,P00551,318,222,2022-02-05
WH014,P00253,317,100,2023-01-23
WH005,P00060,402,94,2024-06-22
WH007,P01489,18,2,2022-04-04
WH006,P01536,156,121,2023-07-11
WH020,P01187,463,64,2023-04-25
WH016,P01436,280,226,2022-10-09
WH004,P00637,487,182,2022-08-11
WH019,P00145,366,20,2023-07-30
WH005,P01518,429,345,2022-03-17
WH012,P01299,228,216,2022-09-27
WH001,P00361,31,10,2022-07-29
WH005,P01129,148,137,2022-12-03
WH009,P01548,490,70,2022-08-11
WH013,P01796,401,398,2022-08-27
WH008,P01364,34,34,2022-05-30
WH006,P00184,436,385,2022-08-02
WH014,P01075,89,80,2022-12-15
WH014,P01899,199,117,2024-02-18
WH012,P00357,407,113,2022-04-24
WH012,P01111,244,224,2024-04-16
WH001,P00827,437,430,2022-01-02
WH020,P01511,396,30,2023-08-15
WH002,P01712,349,76,2022-02-09
WH008,P00334,341,104,2022-02-08
WH013,P00172,116,106,2024-04-20
WH003,P00601,216,84,2022-02-24
WH020,P01293,98,42,2023-03-05
WH016,P01300,327,201,2023-03-05
WH005,P01164,332,65,2023-01-15
WH014,P00910,186,87,2023-08-22
WH006,P01749,284,21,2022-07-10
WH020,P00962,382,318,2023-05-06
WH005,P01116,212,77,2024-01-24
WH015,P01409,213,183,2023-07-14
WH006,P01551,200,46,2022-12-25
WH013,P01806,411,399,2022-11-28
WH010,P01931,190,88,2023-05-08
WH007,P00954,206,47,2024-02-10
WH007,P01721,367,232,2022-04-23
WH018,P00454,147,56,2022-09-29
WH008,P00121,321,153,2022-09-15
WH005,P01443,190,162,2024-12-05
WH001,P01603,224,179,2023-05-30
WH020,P01872,490,173,2022-04-23
WH003,P00300,332,212,2024-04-09
WH013,P00961,240,150,2022-12-22
WH003,P00607,177,32,2023-01-11
WH003,P01764,395,324,2024-10-18
WH007,P00755,391,391,2024-03-15
WH020,P01309,197,113,2024-09-30
WH005,P01886,214,52,2024-11-19
WH004,P01137,46,45,2024-10-28
WH004,P00914,330,37,2022-10-18
WH003,P00522,425,196,2023-03-19
WH011,P00147,302,76,2022-02-02
WH010,P00309,124,121,2024-11-02
WH002,P00981,82,82,2022-06-13
WH020,P01764,294,262,2022-06-20
WH008,P01107,180,138,2023-11-29
WH006,P01918,500,289,2022-06-24
WH009,P01812,313,236,2023-09-13
WH016,P01201,331,260,2023-09-12
WH010,P01960,104,8,2023-04-14
WH006,P01943,352,297,2022-12-26
WH012,P00115,285,94,2023-04-16
WH013,P01299,269,15,2024-12-10
WH012,P01327,24,6,2024-06-28
WH004,P00019,484,347,2022-10-04
WH005,P00444,110,1,2022-12-24
WH001,P00208,262,52,2022-04-03
WH020,P00516,461,379,2022-03-05
WH012,P00418,21,12,2023-04-18
WH006,P00100,122,41,2022-10-22
WH015,P01676,418,393,2022-12-24
WH001,P01713,379,336,2024-11-24
WH007,P01212,462,112,2024-01-29
WH018,P00050,384,50,2024-09-08
WH013,P01114,359,84,2023-12-18
WH006,P01991,47,30,2024-08-29
WH007,P00904,404,327,2023-12-25
WH012,P01694,79,54,2024-05-18
WH006,P00028,485,445,2024-07-02
WH017,P00929,277,93,2024-12-21
WH013,P00570,256,251,2023-01-25
WH019,P00310,221,26,2024-08-31
WH020,P00171,254,128,2023-12-05
WH016,P01313,393,188,2024-11-26
WH016,P00226,395,229,2024-05-08
WH007,P00753,431,41,2023-07-04
WH006,P01367,331,7,2022-02-08
WH003,P00095,164,163,2023-03-23
WH013,P00452,258,175,2022-08-09
WH013,P01803,53,38,2023-04-08
WH020,P00571,462,40,2023-08-27
WH018,P01693,185,9,2024-02-05
WH012,P00329,478,261,2023-06-20
WH008,P00830,402,389,2022-06-01
WH007,P01260,408,37,2024-09-18
WH003,P00240,319,29,2022-11-11
WH005,P00536,157,53,2024-04-14
WH006,P01975,241,134,2024-06-29
WH002,P01060,220,102,2024-10-21
WH002,P01832,196,71,2022-11-11
WH004,P01520,487,315,2022-05-31
WH004,P01348,350,87,2022-10-18
WH013,P01183,257,210,2024-10-22
WH016,P00201,31,19,2024-02-24
WH017,P01588,55,3,2024-02-29
WH004,P00462,254,68,2024-07-27
WH005,P00585,131,69,2024-12-17
WH010,P01959,249,247,2024-06-23
WH005,P01888,207,62,2024-01-15
WH017,P00412,129,47,2024-07-14
WH011,P01406,484,26,2023-08-15
WH001,P01590,97,15,2023-06-05
WH014,P00304,279,133,2022-09-19
WH012,P01086,376,112,2024-05-02
WH012,P00090,48,3,2024-11-26
WH009,P01449,30,17,2024-09-18
WH014,P01731,423,64,2023-01-02
WH012,P00002,240,31,2024-08-27
WH006,P00750,163,87,2023-09-07
WH010,P00371,128,3,2023-01-07
WH010,P01819,471,413,2024-10-08
WH016,P01554,66,3,2024-11-24
WH001,P00458,459,285,2024-10-18
WH016,P00156,164,59,2022-09-20
WH006,P00584,316,124,2022-08-01
WH004,P01045,266,34,2023-12-02
WH011,P01669,71,19,2023-05-08
WH011,P00009,13,4,2024-08-01
WH006,P01292,24,14,2022-12-26
WH016,P00853,372,38,2024-08-15
WH003,P01920,281,93,2022-12-23
WH001,P01512,299,83,2022-10-23
WH013,P00436,68,8,2022-07-20
WH002,P01090,423,255,2023-02-07
WH005,P01394,249,214,2024-03-05
WH002,P01389,110,77,2022-04-02
WH020,P01411,313,280,2023-04-21
WH019,P01033,236,111,2024-12-26
WH003,P01663,105,52,2024-05-10
WH019,P01389,438,340,2022-04-20
WH019,P01735,330,204,2023-06-12
WH010,P01015,425,366,2022-08-04
WH003,P01617,264,224,2024-04-24
WH001,P01705,170,86,2024-10-02
WH011,P01644,19,12,2024-07-30
WH018,P00537,150,42,2023-07-19
WH012,P00832,97,47,2024-11-24
WH020,P01673,259,119,2023-07-04
WH001,P00418,297,70,2023-03-30
WH020,P01519,102,96,2024-12-06
WH001,P01753,23,8,2022-10-28
WH014,P01217,260,25,2022-06-04
WH004,P01513,111,24,2022-05-11
WH020,P00952,177,122,2022-01-17
WH020,P00547,241,123,2024-10-20
WH009,P01877,17,6,2023-04-19
WH009,P01731,23,13,2023-06-18
WH009,P00887,425,107,2023-02-21
WH017,P00267,135,11,2023-01-12
WH009,P00888,85,75,2023-01-15
WH001,P01407,72,66,2023-03-21
WH002,P00938,23,6,2023-02-02
WH003,P00315,253,53,2023-05-13
WH011,P01632,427,314,2022-04-05
WH014,P01830,40,26,2022-02-19
WH009,P01785,473,395,2023-11-19
WH006,P01401,349,112,2022-02-23
WH018,P00528,26,3,2024-10-13
WH005,P00294,40,23,2023-05-03
WH017,P00065,66,32,2023-02-01
WH006,P01167,105,12,2024-11-07
WH002,P01659,149,70,2023-08-22
WH020,P01523,174,89,2022-01-10
WH013,P01877,122,15,2023-08-27
WH010,P00758,118,75,2024-06-08
WH004,P00900,83,56,2024-12-28
WH019,P00994,20,14,2024-07-20
WH014,P01782,20,0,2023-02-05
WH020,P00819,412,363,2022-01-31
WH008,P00416,169,115,2024-07-11
WH003,P01490,261,18,2024-06-30
WH002,P00226,73,55,2023-05-24
WH001,P01791,384,99,2023-02-02
WH016,P00008,20,7,2024-10-30
WH008,P00974,236,224,2022-11-21
WH018,P00144,407,141,2024-08-04
WH015,P01036,493,425,2022-11-12
WH017,P01396,43,28,2022-04-14
WH011,P00613,480,220,2023-06-03
WH001,P01270,375,340,2024-11-23
WH003,P01386,487,355,2022-10-06
WH001,P01407,301,264,2023-06-12
WH004,P00701,477,126,2022-05-27
WH017,P01445,127,3,2024-03-11
WH001,P00669,63,5,2022-02-17
WH013,P01717,69,26,2024-05-04
WH011,P01737,482,312,2022-02-10
WH014,P01074,5,2,2023-03-08
WH003,P01826,50,7,2022-06-26
WH001,P00596,458,349,2023-10-04
WH010,P01585,233,79,2024-09-21
WH006,P00021,226,143,2023-03-30
WH017,P01218,227,125,2023-05-21
WH020,P01730,141,11,2024-07-11
WH014,P01892,429,83,2024-11-01
WH010,P00220,173,121,2022-07-06
WH009,P00860,382,142,2022-08-05
WH013,P00071,44,37,2024-06-30
WH008,P00763,196,21,2024-06-25
WH014,P01298,259,41,2023-10-08
WH018,P01281,390,376,2022-12-09
WH009,P01733,461,53,2022-05-30
WH003,P01406,165,87,2022-01-28
WH005,P00380,255,63,2022-11-04
WH009,P01966,86,30,2023-07-03
WH001,P01323,461,236,2022-09-20
WH015,P00276,324,144,2022-07-07
WH007,P00409,240,17,2022-03-18
WH005,P00416,383,1,2023-06-09
WH001,P00185,422,421,2024-03-22
WH002,P01480,388,84,2023-03-23
WH011,P01304,191,151,2024-02-11
WH003,P00042,138,40,2022-03-26
WH006,P00454,360,87,2022-02-06
WH019,P00252,53,32,2024-12-01
WH018,P01453,426,203,2022-06-22
WH015,P00512,348,5,2023-05-15
WH008,P00165,75,39,2023-06-28
WH011,P00612,470,1,2022-07-22
WH016,P01459,467,94,2023-02-03
WH013,P00296,404,384,2024-07-05
WH013,P01894,217,123,2024-12-03
WH009,P01189,290,114,2024-02-24
WH001,P01818,323,212,2024-05-22
WH011,P00401,402,339,2024-10-26
WH017,P00591,487,218,2023-10-30
WH009,P00712,353,11,2023-11-14
WH008,P01825,491,419,2022-07-28
WH006,P00537,239,186,2023-11-22
WH011,P01766,316,212,2024-05-16
WH010,P00836,324,232,2024-06-30
WH014,P00417,279,56,2022-06-28
WH017,P00199,142,112,2023-05-22
WH009,P00967,477,371,2024-02-10
WH016,P00188,361,341,2023-09-30
WH013,P01321,64,9,2023-09-19
WH019,P01337,175,11,2023-01-11
WH009,P01676,61,60,2024-02-10
WH015,P00346,89,9,2022-01-28
WH019,P00586,122,122,2023-08-26
WH008,P00523,161,29,2022-08-14
WH005,P01206,125,51,2024-12-18
WH005,P01359,136,36,2022-12-02
WH001,P01755,231,191,2024-05-06
WH020,P01987,289,62,2022-07-15
WH002,P01053,21,15,2023-07-05
WH018,P00149,102,62,2022-04-07
WH007,P01841,362,217,2023-07-16
WH001,P01950,468,368,2022-07-10
WH019,P00851,168,135,2023-04-09
WH009,P01748,382,113,2023-04-12
WH001,P00046,96,56,2024-09-03
WH018,P00744,469,373,2024-09-02
WH009,P00484,378,119,2024-10-18
WH010,P01215,230,96,2022-03-01
WH011,P01611,137,28,2022-08-03
WH006,P00770,383,304,2024-11-07
WH009,P00366,409,20,2023-06-28
WH015,P00520,82,67,2023-01-20
WH003,P00753,486,318,2023-05-25
WH016,P01502,372,275,2024-12-20
WH003,P00259,0,0,2022-04-06
WH008,P01030,30,4,2022-01-14
WH006,P01880,54,11,2022-02-10
WH017,P00571,182,83,2022-09-26
WH013,P00567,236,168,2023-02-23
WH013,P01113,311,24,2023-11-07
WH004,P00400,218,122,2022-04-29
WH003,P00752,155,38,2023-01-09
WH005,P00096,26,14,2024-03-08
WH016,P00158,359,181,2022-02-24
WH003,P01092,199,144,2022-02-16
WH018,P01499,479,75,2024-08-31
WH006,P00181,271,26,2022-01-20
WH010,P00569,366,223,2024-09-15
WH014,P01878,71,39,2022-06-02
WH011,P01341,350,331,2024-04-16
WH012,P01107,221,150,2023-09-16
WH006,P01663,388,205,2024-04-05
WH004,P00717,261,112,2022-08-07
WH012,P01427,358,170,2024-08-17
WH007,P01200,285,75,2023-11-16
WH014,P01422,455,233,2024-07-21
WH002,P00267,447,282,2023-05-23
WH012,P01190,407,188,2024-12-07
WH004,P01793,348,43,2024-02-14
WH007,P01345,158,136,2023-04-18
WH007,P01590,252,23,2022-03-30
WH017,P00352,426,3,2022-07-16
WH019,P00603,20,2,2024-05-05
WH013,P01481,307,94,2023-04-26
WH003,P00934,15,11,2024-05-06
WH005,P01342,181,16,2022-08-07
WH012,P00239,350,259,2024-04-24
WH011,P01521,281,138,2023-07-05
WH008,P00134,172,154,2023-04-04
WH012,P01800,79,51,2022-06-02
WH007,P00506,140,33,2023-03-14
WH020,P01582,310,84,2024-05-29
WH012,P00378,231,160,2022-12-19
WH002,P00329,229,73,2023-07-01
WH017,P01438,346,324,2022-04-02
WH003,P01152,158,59,2023-02-10
WH012,P00650,440,54,2024-12-02
WH017,P00901,304,105,2024-05-05
WH009,P01158,1,0,2022-04-14
WH009,P01338,407,48,2024-05-05
WH003,P01989,20,13,2024-07-19
WH004,P01804,122,111,2023-01-05
WH003,P00101,293,222,2022-07-16
WH003,P01830,436,328,2024-12-12
WH007,P00973,379,109,2022-09-09
WH020,P00057,440,353,2024-07-07
WH004,P01553,164,132,2023-09-14
WH007,P00574,401,393,2023-04-29
WH010,P01498,63,17,2024-07-25
WH019,P01740,290,247,2022-04-29
WH011,P01303,309,228,2024-01-30
WH020,P00643,344,168,2023-06-18
WH018,P01632,300,280,2023-12-18
WH001,P00065,383,320,2022-11-03
WH007,P01435,289,40,2024-03-30
WH015,P01152,49,4,2022-01-01
WH002,P00620,66,23,2024-03-04
WH013,P01304,254,85,2022-12-01
WH013,P00521,40,15,2024-08-30
WH018,P01315,363,11,2023-10-01
WH018,P01967,161,107,2023-09-02
WH012,P00768,46,24,2024-02-02
WH016,P00997,417,353,2022-01-10
WH014,P00821,332,113,2024-10-07
WH018,P01619,266,231,2022-10-11
WH018,P01561,390,240,2022-01-01
WH010,P00601,155,113,2023-03-31
WH009,P00798,469,349,2022-03-02
WH003,P00756,36,9,2024-02-05
WH014,P00920,401,204,2023-09-22
WH006,P00616,267,48,2022-12-10
WH014,P00739,328,84,2023-09-22
WH002,P00361,29,9,2024-07-07
WH012,P00936,392,196,2023-10-08
WH012,P01454,445,69,2023-11-17
WH008,P01365,499,0,2024-01-04
WH019,P00949,318,258,2024-02-10
WH020,P00820,123,51,2023-02-03
